FlightId,Latitude,Longitude,Velocity,Type,Status
4BCCAA,40.22989,32.50886,480,FIXED WING,UNKNOWN
4BCCAA,40.21624,32.53476,480,FIXED WING,UNKNOWN
4BAA52,40.23166,32.50574,446,FIXED WING,UNKNOWN
507C40,40.46130,31.50417,478,FIXED WING,UNKNOWN
06A1E1,40.58960,30.79630,438,FIXED WING,UNKNOWN
4BCCAA,40.20577,32.55455,480,FIXED WING,UNKNOWN
507C40,40.45003,31.55579,479,FIXED WING,UNKNOWN
06A1E1,40.49290,30.99468,454,FIXED WING,UNKNOWN
4BAA52,40.24425,32.48181,446,FIXED WING,UNKNOWN
507C40,40.44356,31.58557,480,FIXED WING,UNKNOWN
4BCCAA,40.19298,32.57861,480,FIXED WING,UNKNOWN
4BAA52,40.26933,32.43414,447,FIXED WING,UNKNOWN
06A1E1,40.46693,31.04761,454,FIXED WING,UNKNOWN
507C40,40.43858,31.60810,480,FIXED WING,UNKNOWN
4BCCAA,40.17874,32.60541,480,FIXED WING,UNKNOWN
06A1E1,40.45766,31.06653,459,FIXED WING,UNKNOWN
507C40,40.43193,31.63831,481,FIXED WING,UNKNOWN
4BAA52,40.28272,32.40879,447,FIXED WING,UNKNOWN
06A1E1,40.44594,31.09027,461,FIXED WING,UNKNOWN
507C40,40.42513,31.66890,480,FIXED WING,UNKNOWN
4BCCAA,40.16527,32.63077,480,FIXED WING,UNKNOWN
06A1E1,40.42052,31.14174,461,FIXED WING,UNKNOWN
507C40,40.41824,31.69993,479,FIXED WING,UNKNOWN
4BCCAA,40.15704,32.64624,479,FIXED WING,UNKNOWN
4BAA52,40.29140,32.39240,447,FIXED WING,UNKNOWN
06A1E1,40.40841,31.16803,463,FIXED WING,UNKNOWN
4BCCAA,40.14308,32.67249,480,FIXED WING,UNKNOWN
507C40,40.41467,31.71606,478,FIXED WING,UNKNOWN
06A1E1,40.40068,31.18681,459,FIXED WING,UNKNOWN
507C40,40.40790,31.74687,478,FIXED WING,UNKNOWN
4BAA52,40.30404,32.36834,447,FIXED WING,UNKNOWN
4BCCAA,40.12917,32.69861,481,FIXED WING,UNKNOWN
06A1E1,40.39063,31.21453,457,FIXED WING,UNKNOWN
4BAA52,40.31726,32.34312,447,FIXED WING,UNKNOWN
507C40,40.40115,31.77721,479,FIXED WING,UNKNOWN
06A1E1,40.37667,31.26259,456,FIXED WING,UNKNOWN
4BAA52,40.32655,32.32532,447,FIXED WING,UNKNOWN
4BAA52,40.33905,32.30145,447,FIXED WING,UNKNOWN
06A1E1,40.36514,31.32135,452,FIXED WING,UNKNOWN
4BCCAA,40.11900,32.71765,481,FIXED WING,UNKNOWN
507C40,40.39641,31.79883,479,FIXED WING,UNKNOWN
507C40,40.38986,31.82849,480,FIXED WING,UNKNOWN
4BCCAA,40.09172,32.76953,481,FIXED WING,UNKNOWN
06A1E1,40.36038,31.35052,452,FIXED WING,UNKNOWN
4BAA52,40.35228,32.27625,447,FIXED WING,UNKNOWN
4BCCAA,40.08000,32.79462,482,FIXED WING,UNKNOWN
507C40,40.37638,31.88938,479,FIXED WING,UNKNOWN
06A1E1,40.35814,31.36403,452,FIXED WING,UNKNOWN
4BCCAA,40.06796,32.82422,483,FIXED WING,UNKNOWN
06A1E1,40.35278,31.39693,453,FIXED WING,UNKNOWN
4BAA52,40.36487,32.25214,446,FIXED WING,UNKNOWN
507C40,40.36945,31.92084,480,FIXED WING,UNKNOWN
4BCCAA,40.06064,32.84467,484,FIXED WING,UNKNOWN
06A1E1,40.34802,31.42609,453,FIXED WING,UNKNOWN
4BAA52,40.37173,32.23894,447,FIXED WING,UNKNOWN
4BAA52,40.38474,32.21393,446,FIXED WING,UNKNOWN
06A1E1,40.34464,31.44672,460,FIXED WING,UNKNOWN
4BCCAA,40.05131,32.87447,485,FIXED WING,UNKNOWN
507C40,40.35804,31.97234,481,FIXED WING,UNKNOWN
4BAA52,40.39738,32.18957,446,FIXED WING,UNKNOWN
4BCCAA,40.04265,32.90399,485,FIXED WING,UNKNOWN
4BAA52,40.40680,32.17151,446,FIXED WING,UNKNOWN
507C40,40.35106,32.00373,480,FIXED WING,UNKNOWN
06A1E1,40.33969,31.47687,464,FIXED WING,UNKNOWN
4BCCAA,40.03619,32.92578,486,FIXED WING,UNKNOWN
4BCCAA,40.02768,32.95477,487,FIXED WING,UNKNOWN
06A1E1,40.33453,31.50823,470,FIXED WING,UNKNOWN
507C40,40.34608,32.02596,479,FIXED WING,UNKNOWN
06A1E1,40.32951,31.53863,470,FIXED WING,UNKNOWN
4BCCAA,40.01889,32.98450,487,FIXED WING,UNKNOWN
507C40,40.33955,32.05518,479,FIXED WING,UNKNOWN
4BAA52,40.44466,32.09906,446,FIXED WING,UNKNOWN
06A1E1,40.30735,31.67333,480,FIXED WING,UNKNOWN
06A1E1,40.30225,31.70416,482,FIXED WING,UNKNOWN
4BCCAA,40.01044,33.01298,488,FIXED WING,UNKNOWN
4BAA52,40.45720,32.07495,446,FIXED WING,UNKNOWN
507C40,40.33249,32.08638,482,FIXED WING,UNKNOWN
4BAA52,40.46590,32.05823,445,FIXED WING,UNKNOWN
06A1E1,40.29735,31.73340,480,FIXED WING,UNKNOWN
4BCCAA,40.00493,33.03162,488,FIXED WING,UNKNOWN
507C40,40.32596,32.11572,484,FIXED WING,UNKNOWN
06A1E1,40.29213,31.76466,479,FIXED WING,UNKNOWN
4BAA52,40.46660,32.05686,445,FIXED WING,UNKNOWN
507C40,40.32215,32.13358,484,FIXED WING,UNKNOWN
06A1E1,40.28888,31.78400,479,FIXED WING,UNKNOWN
4BCCAA,39.99582,33.06217,489,FIXED WING,UNKNOWN
06A1E1,40.28366,31.81537,480,FIXED WING,UNKNOWN
507C40,40.31629,32.16272,484,FIXED WING,UNKNOWN
06A1E1,40.27840,31.84723,483,FIXED WING,UNKNOWN
4BAA52,40.49149,32.00897,446,FIXED WING,UNKNOWN
4BCCAA,39.98698,33.09207,489,FIXED WING,UNKNOWN
06A1E1,40.27794,31.84979,483,FIXED WING,UNKNOWN
507C40,40.30994,32.19519,484,FIXED WING,UNKNOWN
4BAA52,40.50072,31.99106,445,FIXED WING,UNKNOWN
507C40,40.30539,32.21903,483,FIXED WING,UNKNOWN
4BCCAA,39.98039,33.11426,489,FIXED WING,UNKNOWN
06A1E1,40.27001,31.89730,483,FIXED WING,UNKNOWN
507C40,40.29976,32.24843,483,FIXED WING,UNKNOWN
4BCCAA,39.97192,33.14282,490,FIXED WING,UNKNOWN
4BAA52,40.51278,31.96759,445,FIXED WING,UNKNOWN
06A1E1,40.24613,32.01210,474,FIXED WING,UNKNOWN
4BAA52,40.51325,31.96666,445,FIXED WING,UNKNOWN
4BCCAA,39.95388,33.20356,491,FIXED WING,UNKNOWN
06A1E1,40.24557,32.01471,473,FIXED WING,UNKNOWN
4BAA52,40.53778,31.91909,445,FIXED WING,UNKNOWN
4BCCAA,39.94478,33.23425,491,FIXED WING,UNKNOWN
4BAA52,40.56841,31.85373,445,FIXED WING,UNKNOWN
507C40,40.28787,32.31030,482,FIXED WING,UNKNOWN
4BAA52,40.57585,31.83484,445,FIXED WING,UNKNOWN
4BCCAA,39.93884,33.25430,491,FIXED WING,UNKNOWN
06A1E1,40.23912,32.04462,475,FIXED WING,UNKNOWN
4BAA52,40.58527,31.80854,444,FIXED WING,UNKNOWN
507C40,40.28183,32.34113,480,FIXED WING,UNKNOWN
4BCCAA,39.92967,33.28522,491,FIXED WING,UNKNOWN
507C40,40.27788,32.36110,479,FIXED WING,UNKNOWN
06A1E1,40.22788,32.09612,476,FIXED WING,UNKNOWN
4BCCAA,39.92088,33.31485,491,FIXED WING,UNKNOWN
4BAA52,40.59425,31.78045,444,FIXED WING,UNKNOWN
507C40,40.27135,32.39392,476,FIXED WING,UNKNOWN
4BAA52,40.65660,31.53223,444,FIXED WING,UNKNOWN
06A1E1,40.18680,32.28394,474,FIXED WING,UNKNOWN
4BCCAA,39.91445,33.33649,492,FIXED WING,UNKNOWN
4BCCAA,39.91403,33.33789,492,FIXED WING,UNKNOWN
06A1E1,40.18021,32.31396,476,FIXED WING,UNKNOWN
507C40,40.26531,32.42409,475,FIXED WING,UNKNOWN
4BCCAA,39.89630,33.39730,491,FIXED WING,UNKNOWN
4BAA52,40.69679,31.36816,446,FIXED WING,UNKNOWN
06A1E1,40.17998,32.31506,476,FIXED WING,UNKNOWN
507C40,40.26103,32.44556,475,FIXED WING,UNKNOWN
4BCCAA,39.88792,33.42543,492,FIXED WING,UNKNOWN
4BAA52,40.75159,31.14252,446,FIXED WING,UNKNOWN
06A1E1,40.00914,33.01733,488,FIXED WING,UNKNOWN
4BCCAA,39.88237,33.44397,492,FIXED WING,UNKNOWN
4BAA52,40.75853,31.11366,442,FIXED WING,UNKNOWN
507C40,40.25491,32.47583,473,FIXED WING,UNKNOWN
06A1E1,39.98657,33.09393,487,FIXED WING,UNKNOWN
4BCCAA,39.87378,33.47271,491,FIXED WING,UNKNOWN
4BAA52,40.76505,31.08667,439,FIXED WING,UNKNOWN
06A1E1,39.98051,33.11454,487,FIXED WING,UNKNOWN
4BCCAA,39.86453,33.50352,491,FIXED WING,UNKNOWN
06A1E1,39.97171,33.14432,486,FIXED WING,UNKNOWN
507C40,40.24902,32.50549,472,FIXED WING,UNKNOWN
4BAA52,40.77003,31.06590,436,FIXED WING,UNKNOWN
4BAA52,40.77594,31.04126,432,FIXED WING,UNKNOWN
4BCCAA,39.85854,33.52350,491,FIXED WING,UNKNOWN
06A1E1,39.95384,33.20471,486,FIXED WING,UNKNOWN
507C40,40.24287,32.53638,471,FIXED WING,UNKNOWN
4BAA52,40.78958,30.98480,426,FIXED WING,UNKNOWN
4BCCAA,39.84024,33.58417,491,FIXED WING,UNKNOWN
06A1E1,39.94528,33.23352,486,FIXED WING,UNKNOWN
4BCCAA,39.82069,33.66827,492,FIXED WING,UNKNOWN
06A1E1,39.93874,33.25549,485,FIXED WING,UNKNOWN
507C40,40.23953,32.55316,471,FIXED WING,UNKNOWN
4BAA52,40.79633,30.95704,423,FIXED WING,UNKNOWN
06A1E1,39.92999,33.28485,485,FIXED WING,UNKNOWN
4BCCAA,39.81455,33.69849,491,FIXED WING,UNKNOWN
4BAA52,40.80029,30.94061,423,FIXED WING,UNKNOWN
507C40,40.23365,32.58270,470,FIXED WING,UNKNOWN
06A1E1,39.92116,33.31449,486,FIXED WING,UNKNOWN
4BCCAA,39.80840,33.72852,491,FIXED WING,UNKNOWN
4BAA52,40.80680,30.91341,421,FIXED WING,UNKNOWN
507C40,40.22777,32.61298,471,FIXED WING,UNKNOWN
06A1E1,39.91544,33.33353,486,FIXED WING,UNKNOWN
4BCCAA,39.80319,33.75427,491,FIXED WING,UNKNOWN
4BAA52,40.84744,30.74243,418,FIXED WING,UNKNOWN
507C40,40.22429,32.63568,472,FIXED WING,UNKNOWN
06A1E1,39.90621,33.36444,486,FIXED WING,UNKNOWN
4BCCAA,39.77335,33.89520,492,FIXED WING,UNKNOWN
507C40,40.22150,32.66273,472,FIXED WING,UNKNOWN
4BCCAA,39.76487,33.92560,492,FIXED WING,UNKNOWN
06A1E1,39.89695,33.39539,485,FIXED WING,UNKNOWN
507C40,40.21638,32.72796,476,FIXED WING,UNKNOWN
4BAAD9,39.59010,30.05179,446,FIXED WING,UNKNOWN
4BCCAA,39.66926,34.26312,494,FIXED WING,UNKNOWN
4BCCAA,39.66435,34.28015,493,FIXED WING,UNKNOWN
507C40,40.21385,32.75922,476,FIXED WING,UNKNOWN
06A1E1,39.88394,33.43892,485,FIXED WING,UNKNOWN
06A1E1,39.87419,33.47146,485,FIXED WING,UNKNOWN
4BB859,40.10466,32.57272,432,FIXED WING,UNKNOWN
507C40,40.21201,32.78108,477,FIXED WING,UNKNOWN
507C40,40.21192,32.78233,479,FIXED WING,UNKNOWN
4BAAD9,39.55270,29.56886,472,FIXED WING,UNKNOWN
06A1E1,39.85928,33.52118,484,FIXED WING,UNKNOWN
06A1E1,39.83405,33.60867,484,FIXED WING,UNKNOWN
507C40,40.20667,32.84448,479,FIXED WING,UNKNOWN
4BAAD9,39.53635,29.57678,471,FIXED WING,UNKNOWN
4BB859,40.11765,32.47259,431,FIXED WING,UNKNOWN
4BB859,40.12053,32.45180,432,FIXED WING,UNKNOWN
06A1E1,39.82617,33.64241,486,FIXED WING,UNKNOWN
507C40,40.20475,32.86660,478,FIXED WING,UNKNOWN
4BAAD9,39.51434,29.58750,471,FIXED WING,UNKNOWN
4BB859,40.12426,32.42477,432,FIXED WING,UNKNOWN
507C40,40.20218,32.89679,478,FIXED WING,UNKNOWN
4BAAD9,39.49274,29.59806,471,FIXED WING,UNKNOWN
06A1E1,39.82182,33.66319,486,FIXED WING,UNKNOWN
507C40,40.19952,32.92798,478,FIXED WING,UNKNOWN
4BB859,40.13213,32.36766,433,FIXED WING,UNKNOWN
4BAAD9,38.86074,30.12695,471,FIXED WING,UNKNOWN
06A1E1,39.81566,33.69379,486,FIXED WING,UNKNOWN
4BAAD9,38.80994,30.49799,488,FIXED WING,UNKNOWN
4BB859,40.13585,32.34038,433,FIXED WING,UNKNOWN
507C40,40.19673,32.96069,479,FIXED WING,UNKNOWN
06A1E1,39.80919,33.72565,486,FIXED WING,UNKNOWN
4BAAD9,38.79449,30.54895,484,FIXED WING,UNKNOWN
4BB859,40.13860,32.32037,433,FIXED WING,UNKNOWN
507C40,40.19536,32.97638,479,FIXED WING,UNKNOWN
06A1E1,39.80479,33.74725,487,FIXED WING,UNKNOWN
4BAAD9,38.78201,30.57603,484,FIXED WING,UNKNOWN
4BB859,40.14241,32.29275,433,FIXED WING,UNKNOWN
507C40,40.19278,33.00642,479,FIXED WING,UNKNOWN
4BAAD9,38.76677,30.60158,480,FIXED WING,UNKNOWN
06A1E1,39.80449,33.74878,487,FIXED WING,UNKNOWN
4BB859,40.14623,32.26447,434,FIXED WING,UNKNOWN
4BAAD9,38.75818,30.61420,480,FIXED WING,UNKNOWN
507C40,40.18977,33.04102,480,FIXED WING,UNKNOWN
4BB859,40.15270,32.21678,434,FIXED WING,UNKNOWN
06A1E1,39.77535,33.88794,489,FIXED WING,UNKNOWN
4BAAD9,38.74292,30.63681,481,FIXED WING,UNKNOWN
4BAAD9,38.68272,30.72607,481,FIXED WING,UNKNOWN
06A1E1,39.76748,33.91791,489,FIXED WING,UNKNOWN
4BB859,40.15672,32.18719,434,FIXED WING,UNKNOWN
06A1E1,39.76707,33.91939,489,FIXED WING,UNKNOWN
507C40,40.18781,33.06384,480,FIXED WING,UNKNOWN
4BAAD9,38.65046,30.77350,481,FIXED WING,UNKNOWN
06A1E1,39.73583,34.02985,490,FIXED WING,UNKNOWN
4BAAD9,38.54727,30.92383,483,FIXED WING,UNKNOWN
06A1E1,39.71283,34.11102,490,FIXED WING,UNKNOWN
507C40,40.18505,33.09519,482,FIXED WING,UNKNOWN
4BB859,40.16052,32.15912,434,FIXED WING,UNKNOWN
4BAAD9,38.52272,30.95935,485,FIXED WING,UNKNOWN
4BB859,40.16253,32.14418,435,FIXED WING,UNKNOWN
06A1E1,39.69016,34.19073,489,FIXED WING,UNKNOWN
507C40,40.17952,33.15845,483,FIXED WING,UNKNOWN
4BAAD9,38.41832,31.10988,481,FIXED WING,UNKNOWN
4BB859,40.16629,32.11622,435,FIXED WING,UNKNOWN
06A1E1,39.68937,34.19348,489,FIXED WING,UNKNOWN
4BAAD9,38.40239,31.13257,479,FIXED WING,UNKNOWN
4BB859,40.17009,32.08691,435,FIXED WING,UNKNOWN
507C40,40.17691,33.18842,483,FIXED WING,UNKNOWN
4BAAD9,38.40168,31.13364,477,FIXED WING,UNKNOWN
06A1E1,39.67266,34.25195,489,FIXED WING,UNKNOWN
507C40,40.17491,33.21111,483,FIXED WING,UNKNOWN
4BAAD9,38.37387,31.17318,475,FIXED WING,UNKNOWN
4BB859,40.17220,32.06604,435,FIXED WING,UNKNOWN
06A1E1,39.66772,34.26923,489,FIXED WING,UNKNOWN
507C40,40.17202,33.24326,483,FIXED WING,UNKNOWN
4BAAD9,38.35918,31.19416,472,FIXED WING,UNKNOWN
4BAA49,40.06309,32.79856,447,FIXED WING,UNKNOWN
4BB859,40.17430,32.03832,436,FIXED WING,UNKNOWN
507C40,40.16918,33.27534,484,FIXED WING,UNKNOWN
507C40,40.16709,33.29869,484,FIXED WING,UNKNOWN
4BB859,40.17835,31.98114,436,FIXED WING,UNKNOWN
4BAAD9,38.34274,31.21765,468,FIXED WING,UNKNOWN
507C40,40.16437,33.32874,483,FIXED WING,UNKNOWN
4BB859,40.18045,31.95218,436,FIXED WING,UNKNOWN
4BAAD9,38.32697,31.24010,465,FIXED WING,UNKNOWN
507C40,40.16148,33.36035,483,FIXED WING,UNKNOWN
4BB859,40.18195,31.93219,436,FIXED WING,UNKNOWN
4BAAD9,38.30318,31.27419,465,FIXED WING,UNKNOWN
507C40,40.15857,33.39294,484,FIXED WING,UNKNOWN
4BAA49,40.11708,32.72028,443,FIXED WING,UNKNOWN
4BB859,40.18410,31.90338,436,FIXED WING,UNKNOWN
4BAAD9,38.10999,31.59375,408,FIXED WING,UNKNOWN
507C40,40.15703,33.41011,484,FIXED WING,UNKNOWN
4BAAD9,38.10496,31.63734,402,FIXED WING,UNKNOWN
4BB859,40.18648,31.87488,435,FIXED WING,UNKNOWN
4BAA49,40.13974,32.67944,444,FIXED WING,UNKNOWN
507C40,40.15438,33.43951,483,FIXED WING,UNKNOWN
4BB859,40.18872,31.85468,436,FIXED WING,UNKNOWN
4BAAD9,38.08342,31.82184,383,FIXED WING,UNKNOWN
507C40,40.15400,33.44363,483,FIXED WING,UNKNOWN
4BB859,40.19202,31.82788,436,FIXED WING,UNKNOWN
4BAAD9,38.08075,31.84608,379,FIXED WING,UNKNOWN
507C40,40.14064,33.59107,482,FIXED WING,UNKNOWN
4BAAD9,38.07820,31.86947,377,FIXED WING,UNKNOWN
4BB859,40.19559,31.79883,435,FIXED WING,UNKNOWN
4BAA49,40.16467,32.63183,441,FIXED WING,UNKNOWN
4BAAD9,38.07698,31.88083,376,FIXED WING,UNKNOWN
4BB859,40.19902,31.77051,436,FIXED WING,UNKNOWN
4BAA49,40.18655,32.59044,441,FIXED WING,UNKNOWN
507C40,40.14052,33.59259,482,FIXED WING,UNKNOWN
4BAAD9,38.07413,31.90623,374,FIXED WING,UNKNOWN
4BAA49,40.19948,32.56604,441,FIXED WING,UNKNOWN
4BB86A,40.20675,31.70623,440,FIXED WING,UNKNOWN
4BAAD9,38.07138,31.93065,373,FIXED WING,UNKNOWN
4BB859,40.20093,31.75430,436,FIXED WING,UNKNOWN
4BAA49,40.21211,32.54205,444,FIXED WING,UNKNOWN
4BAAD9,38.06935,31.94830,372,FIXED WING,UNKNOWN
4BB859,40.20433,31.72558,435,FIXED WING,UNKNOWN
4BAA49,40.22168,32.52393,446,FIXED WING,UNKNOWN
4BAAD9,38.06680,31.97021,370,FIXED WING,UNKNOWN
4BAA49,40.23412,32.50037,445,FIXED WING,UNKNOWN
4BAAD9,38.05678,32.05693,366,FIXED WING,UNKNOWN
4BB859,40.20777,31.69655,435,FIXED WING,UNKNOWN
4BB86A,40.21541,31.63357,438,FIXED WING,UNKNOWN
4BAA49,40.24683,32.47621,445,FIXED WING,UNKNOWN
4BAAD9,38.05408,32.08060,364,FIXED WING,UNKNOWN
4BB86A,40.22123,31.58445,439,FIXED WING,UNKNOWN
4BB859,40.21005,31.67706,435,FIXED WING,UNKNOWN
4BB859,40.21344,31.64813,435,FIXED WING,UNKNOWN
4BB86A,40.22458,31.55579,440,FIXED WING,UNKNOWN
4BAAD9,38.05142,32.10351,362,FIXED WING,UNKNOWN
4BB859,40.22002,31.59231,435,FIXED WING,UNKNOWN
4BAA49,40.25972,32.45178,445,FIXED WING,UNKNOWN
4BB86A,40.23114,31.49780,441,FIXED WING,UNKNOWN
4BB86A,40.23441,31.46906,441,FIXED WING,UNKNOWN
4BAA49,40.26675,32.43832,445,FIXED WING,UNKNOWN
4BB859,40.22337,31.56342,435,FIXED WING,UNKNOWN
4BAAD9,38.04945,32.12022,361,FIXED WING,UNKNOWN
4BB86A,40.23668,31.44930,441,FIXED WING,UNKNOWN
4BB859,40.22574,31.54337,435,FIXED WING,UNKNOWN
4BB859,40.22905,31.51516,435,FIXED WING,UNKNOWN
4BAA49,40.27849,32.41602,447,FIXED WING,UNKNOWN
4BB86A,40.23989,31.42152,441,FIXED WING,UNKNOWN
4BAAD9,38.04694,32.14167,359,FIXED WING,UNKNOWN
4BB859,40.23230,31.48724,435,FIXED WING,UNKNOWN
4BB86A,40.24329,31.39282,441,FIXED WING,UNKNOWN
4BAA49,40.29198,32.39032,447,FIXED WING,UNKNOWN
4BAAD9,38.04430,32.16445,356,FIXED WING,UNKNOWN
4BB859,40.23478,31.46584,435,FIXED WING,UNKNOWN
4BB86A,40.24576,31.37207,441,FIXED WING,UNKNOWN
4BAAD9,38.04160,32.18719,354,FIXED WING,UNKNOWN
4BB859,40.23798,31.43838,436,FIXED WING,UNKNOWN
4BB86A,40.24897,31.34487,441,FIXED WING,UNKNOWN
4BAA49,40.30170,32.37195,448,FIXED WING,UNKNOWN
4BB859,40.24123,31.41004,438,FIXED WING,UNKNOWN
4BAAD9,38.04016,32.19923,353,FIXED WING,UNKNOWN
4BB86A,40.25274,31.31328,442,FIXED WING,UNKNOWN
4B8207,39.11510,33.88910,423,FIXED WING,UNKNOWN
4BAA49,40.31429,32.34814,448,FIXED WING,UNKNOWN
4BB859,40.24452,31.38153,442,FIXED WING,UNKNOWN
4BB86A,40.25600,31.28507,443,FIXED WING,UNKNOWN
4BAA49,40.34001,32.29926,450,FIXED WING,UNKNOWN
4BAA49,40.35269,32.27509,449,FIXED WING,UNKNOWN
4BB86A,40.25615,31.28375,444,FIXED WING,UNKNOWN
4BB859,40.25312,31.30610,444,FIXED WING,UNKNOWN
4BAA49,40.36181,32.25773,449,FIXED WING,UNKNOWN
4BB86A,40.26100,31.24066,444,FIXED WING,UNKNOWN
4BB859,40.25861,31.25810,439,FIXED WING,UNKNOWN
4BAA49,40.37485,32.23289,450,FIXED WING,UNKNOWN
4B8207,39.45572,34.06970,431,FIXED WING,UNKNOWN
4B8207,39.46070,34.02240,433,FIXED WING,UNKNOWN
4BB859,40.26530,31.19965,435,FIXED WING,UNKNOWN
4BB86A,40.26434,31.21143,445,FIXED WING,UNKNOWN
4BAA49,40.38765,32.20842,450,FIXED WING,UNKNOWN
4B8207,39.46093,33.99677,433,FIXED WING,UNKNOWN
4BAA49,40.39737,32.18988,450,FIXED WING,UNKNOWN
4BB86A,40.26671,31.19050,444,FIXED WING,UNKNOWN
4BB859,40.26851,31.17200,434,FIXED WING,UNKNOWN
4B8207,39.45912,33.96552,434,FIXED WING,UNKNOWN
4BB859,40.27052,31.15460,436,FIXED WING,UNKNOWN
4BB86A,40.27001,31.16122,444,FIXED WING,UNKNOWN
4BAA49,40.40918,32.16724,450,FIXED WING,UNKNOWN
4B8207,39.45679,33.94617,435,FIXED WING,UNKNOWN
4BB859,40.27411,31.12358,435,FIXED WING,UNKNOWN
4BB86A,40.27638,31.10413,445,FIXED WING,UNKNOWN
4BAA49,40.42195,32.14270,450,FIXED WING,UNKNOWN
4B8207,39.45163,33.91809,437,FIXED WING,UNKNOWN
4BB859,40.27721,31.09674,434,FIXED WING,UNKNOWN
4BAA49,40.43468,32.11816,450,FIXED WING,UNKNOWN
4BB86A,40.27993,31.07283,445,FIXED WING,UNKNOWN
4BAA49,40.44264,32.10291,450,FIXED WING,UNKNOWN
4B8207,39.43538,33.86469,439,FIXED WING,UNKNOWN
4BB86A,40.28216,31.05286,445,FIXED WING,UNKNOWN
4BB859,40.27946,31.07701,432,FIXED WING,UNKNOWN
4BAA49,40.46781,32.05436,449,FIXED WING,UNKNOWN
4B8207,39.42979,33.85095,441,FIXED WING,UNKNOWN
4BB859,40.28286,31.04693,429,FIXED WING,UNKNOWN
4BAA49,40.47743,32.03583,449,FIXED WING,UNKNOWN
4BB86A,40.28870,30.99463,439,FIXED WING,UNKNOWN
4BB859,40.28603,31.01840,431,FIXED WING,UNKNOWN
4B8207,39.41830,33.82708,443,FIXED WING,UNKNOWN
4BB859,40.28905,30.99087,433,FIXED WING,UNKNOWN
4BB86A,40.29403,30.94724,434,FIXED WING,UNKNOWN
4BB859,40.29080,30.97491,432,FIXED WING,UNKNOWN
4BAA49,40.48914,32.01316,449,FIXED WING,UNKNOWN
4B8207,39.40411,33.80272,445,FIXED WING,UNKNOWN
4BB86A,40.29413,30.94618,431,FIXED WING,UNKNOWN
4BAA49,40.51488,31.96332,449,FIXED WING,UNKNOWN
4BB86A,40.30014,30.89203,428,FIXED WING,UNKNOWN
4B8207,39.39478,33.78894,446,FIXED WING,UNKNOWN
4BAA49,40.52774,31.93829,449,FIXED WING,UNKNOWN
4BB859,40.29403,30.94574,430,FIXED WING,UNKNOWN
4B8207,39.39317,33.78666,447,FIXED WING,UNKNOWN
4BB86A,40.30206,30.87476,426,FIXED WING,UNKNOWN
4BAA49,40.53615,31.92196,447,FIXED WING,UNKNOWN
4B8207,39.34163,33.73394,451,FIXED WING,UNKNOWN
4BB859,40.29684,30.92065,426,FIXED WING,UNKNOWN
4BB86A,40.30220,30.87329,426,FIXED WING,UNKNOWN
4BAA49,40.54956,31.89518,448,FIXED WING,UNKNOWN
4BB86A,40.30809,30.81934,420,FIXED WING,UNKNOWN
4B8207,39.31974,33.71997,452,FIXED WING,UNKNOWN
4BB859,40.29943,30.89755,423,FIXED WING,UNKNOWN
4BAA49,40.56036,31.87171,452,FIXED WING,UNKNOWN
4BB859,40.30227,30.87196,421,FIXED WING,UNKNOWN
4B8207,39.28290,33.70486,454,FIXED WING,UNKNOWN
4BB86A,40.31330,30.77196,416,FIXED WING,UNKNOWN
4BAA49,40.56879,31.85180,447,FIXED WING,UNKNOWN
4BB86A,40.31917,30.71808,412,FIXED WING,UNKNOWN
4B8207,39.26043,33.70020,455,FIXED WING,UNKNOWN
4BB859,40.30852,30.81561,422,FIXED WING,UNKNOWN
4BB86A,40.32220,30.69055,412,FIXED WING,UNKNOWN
4BAA49,40.57842,31.82689,447,FIXED WING,UNKNOWN
4B8207,39.24326,33.69873,454,FIXED WING,UNKNOWN
4BAA49,40.58796,31.79955,446,FIXED WING,UNKNOWN
4BB859,40.31154,30.78821,419,FIXED WING,UNKNOWN
4BB86A,40.32695,30.64755,411,FIXED WING,UNKNOWN
4BB86A,40.33022,30.61786,410,FIXED WING,UNKNOWN
4BAA49,40.60081,31.75698,447,FIXED WING,UNKNOWN
4B8207,39.22110,33.69955,454,FIXED WING,UNKNOWN
4BB859,40.31369,30.76874,417,FIXED WING,UNKNOWN
4BB86A,40.33239,30.59786,409,FIXED WING,UNKNOWN
4BAA49,40.60826,31.72778,447,FIXED WING,UNKNOWN
4B8207,39.19926,33.70307,454,FIXED WING,UNKNOWN
4BB86A,40.33519,30.57214,408,FIXED WING,UNKNOWN
4BB859,40.31657,30.74237,414,FIXED WING,UNKNOWN
4BB859,40.31945,30.71559,412,FIXED WING,UNKNOWN
4BAA49,40.64811,31.56597,448,FIXED WING,UNKNOWN
4B8207,39.17599,33.71027,454,FIXED WING,UNKNOWN
4BB86A,40.34096,30.51890,405,FIXED WING,UNKNOWN
4BAA49,40.65298,31.54638,448,FIXED WING,UNKNOWN
4BB86A,40.34245,30.50473,404,FIXED WING,UNKNOWN
4BB859,40.32159,30.69618,412,FIXED WING,UNKNOWN
4B8207,39.16440,33.71521,454,FIXED WING,UNKNOWN
4BAA49,40.65998,31.51809,448,FIXED WING,UNKNOWN
4BB86A,40.34533,30.47813,404,FIXED WING,UNKNOWN
4B8207,39.14214,33.72731,456,FIXED WING,UNKNOWN
